TransectGroup,SPECIES,Count.FF,Count.POV,Count.BM,Count.TC,Photo.ID,BSS.1,BSS.2,BSS.3,Glare.1,Glare.2,Glare.3,BH.W,BH.F,BH.WF,BH.FW,BH.2F1W,BH.B,BH.BW,BH.Piling,BH.P,BH.F1W,BH.M,BH.H,BH.R,platform,Group,sp.group,Transect
20120326_028 16,COLO,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,common loon,20120326_028
20120326_028 16,BUFF,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,bufflehead,20120326_028
20120326_028 16,WEGR,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,western grebe,20120326_028
20120326_028 16,COMU,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,common murre,20120326_028
20120326_028 16,GWGU,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,gull,20120326_028
20120326_028 16,WWSC,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,white-winged scoter,20120326_028
20120326_028 16,DCCO,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,double-crested cormorant,20120326_028
20120326_028 16,MALL,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,mallard duck,20120326_028
20120326_028 16,BAGO,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Barrow's goldeneye,20120326_028
20120326_028 16,COGO,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,common goldeneye,20120326_028
20120326_028 16,AMWI,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,American wigeon,20120326_028
20120326_028 16,EUWI,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Eurasian wigeon,20120326_028
20120326_028 16,NOPI,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,northern pintail,20120326_028
20120326_028 16,RBME,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,red-breasted merganser,20120326_028
20120326_028 16,BLBR,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,goose,20120326_028
20120326_028 16,SCAU,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,scaup,20120326_028
20120326_028 16,MAMU,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,marbled murrelet,20120326_028
20120326_028 16,LTDU,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,long-tailed duck,20120326_028
20120326_028 16,RHAU,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,rhinoceros auklet,20120326_028
20120326_028 16,PIGU,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,pigeon guillemot,20120326_028
20120326_028 16,RTLO,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,red-throated loon,20120326_028
20120326_028 16,COME,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,common merganser,20120326_028
20120326_028 16,HADU,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Harlequin duck,20120326_028
20120326_028 16,RNGR,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,red-necked grebe,20120326_028
20120326_028 16,PECO,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,pelagic cormorant,20120326_028
20120326_028 16,PALO,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Pacific loon,20120326_028
20120326_028 16,RUDU,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,ruddy duck,20120326_028
20120326_028 16,ANMU,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,ancient murrelet,20120326_028
20120326_028 16,BLSC,0,0,0,0,4250,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,black scoter,20120326_028
20120326_028 9,BUFF,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,bufflehead,20120326_028
20120326_028 9,AMWI,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,American wigeon,20120326_028
20120326_028 9,EUWI,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,Eurasian wigeon,20120326_028
20120326_028 9,MALL,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,mallard duck,20120326_028
20120326_028 9,NOPI,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,northern pintail,20120326_028
20120326_028 9,COGO,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,common goldeneye,20120326_028
20120326_028 9,BAGO,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,Barrow's goldeneye,20120326_028
20120326_028 9,HADU,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,Harlequin duck,20120326_028
20120326_028 9,LTDU,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,long-tailed duck,20120326_028
20120326_028 9,COME,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,common merganser,20120326_028
20120326_028 9,RBME,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,red-breasted merganser,20120326_028
20120326_028 9,RUDU,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,ruddy duck,20120326_028
20120326_028 9,SCAU,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,scaup,20120326_028
20120326_028 9,SUSC,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,surf scoter,20120326_028
20120326_028 9,WWSC,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,white-winged scoter,20120326_028
20120326_028 9,BLSC,0,0,0,0,4185,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8 9,black scoter,20120326_028
20120326_029 16,BUFF,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,bufflehead,20120326_029
20120326_029 16,COGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,common goldeneye,20120326_029
20120326_029 16,BAGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Barrow's goldeneye,20120326_029
20120326_029 16,HADU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Harlequin duck,20120326_029
20120326_029 16,LTDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,long-tailed duck,20120326_029
20120326_029 16,COME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,common merganser,20120326_029
20120326_029 16,RBME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,red-breasted merganser,20120326_029
20120326_029 16,RUDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,ruddy duck,20120326_029
20120326_029 16,SCAU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,scaup,20120326_029
20120326_029 16,SUSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,surf scoter,20120326_029
20120326_029 16,WWSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,white-winged scoter,20120326_029
20120326_029 16,BLSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,black scoter,20120326_029
20120326_029 16,BUFF,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,bufflehead,20120326_029
20120326_029 16,AMWI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,American wigeon,20120326_029
20120326_029 16,EUWI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Eurasian wigeon,20120326_029
20120326_029 16,MALL,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,mallard duck,20120326_029
20120326_029 16,NOPI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,northern pintail,20120326_029
20120326_029 16,COGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,common goldeneye,20120326_029
20120326_029 16,BAGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Barrow's goldeneye,20120326_029
20120326_029 16,HADU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,Harlequin duck,20120326_029
20120326_029 16,LTDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,long-tailed duck,20120326_029
20120326_029 16,COME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,common merganser,20120326_029
20120326_029 16,RBME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,red-breasted merganser,20120326_029
20120326_029 16,RUDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,ruddy duck,20120326_029
20120326_029 16,SCAU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,scaup,20120326_029
20120326_029 16,SUSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,surf scoter,20120326_029
20120326_029 16,WWSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,white-winged scoter,20120326_029
20120326_029 16,BLSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,black scoter,20120326_029
20120326_029 2,COME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 2,common merganser,20120326_029
20120326_029 2,RBME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 2,red-breasted merganser,20120326_029
20120326_029 4,HOGR,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,horned grebe,20120326_029
20120326_029 4,SUSC,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,surf scoter,20120326_029
20120326_029 4,COLO,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,common loon,20120326_029
20120326_029 4,BUFF,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,bufflehead,20120326_029
20120326_029 4,WEGR,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,western grebe,20120326_029
20120326_029 4,COMU,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,common murre,20120326_029
20120326_029 4,GWGU,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,gull,20120326_029
20120326_029 4,WWSC,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,white-winged scoter,20120326_029
20120326_029 4,DCCO,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,double-crested cormorant,20120326_029
20120326_029 4,MALL,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,mallard duck,20120326_029
20120326_029 4,BAGO,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,Barrow's goldeneye,20120326_029
20120326_029 4,COGO,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,common goldeneye,20120326_029
20120326_029 4,AMWI,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,American wigeon,20120326_029
20120326_029 4,EUWI,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,Eurasian wigeon,20120326_029
20120326_029 4,NOPI,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,northern pintail,20120326_029
20120326_029 4,RBME,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,red-breasted merganser,20120326_029
20120326_029 4,BLBR,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,goose,20120326_029
20120326_029 4,SCAU,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,scaup,20120326_029
20120326_029 4,MAMU,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,marbled murrelet,20120326_029
20120326_029 4,LTDU,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,long-tailed duck,20120326_029
20120326_029 4,RHAU,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,rhinoceros auklet,20120326_029
20120326_029 4,PIGU,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,pigeon guillemot,20120326_029
20120326_029 4,RTLO,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,red-throated loon,20120326_029
20120326_029 4,COME,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,common merganser,20120326_029
20120326_029 4,HADU,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,Harlequin duck,20120326_029
20120326_029 4,RNGR,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,red-necked grebe,20120326_029
20120326_029 4,PECO,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,pelagic cormorant,20120326_029
20120326_029 4,PALO,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,Pacific loon,20120326_029
20120326_029 4,RUDU,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,ruddy duck,20120326_029
20120326_029 4,ANMU,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,ancient murrelet,20120326_029
20120326_029 4,BLSC,0,0,0,0,4297,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 4,black scoter,20120326_029
20120326_029 7,BUFF,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,bufflehead,20120326_029
20120326_029 7,AMWI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,American wigeon,20120326_029
20120326_029 7,EUWI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,Eurasian wigeon,20120326_029
20120326_029 7,MALL,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,mallard duck,20120326_029
20120326_029 7,NOPI,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,northern pintail,20120326_029
20120326_029 7,COGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,common goldeneye,20120326_029
20120326_029 7,BAGO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,Barrow's goldeneye,20120326_029
20120326_029 7,HADU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,Harlequin duck,20120326_029
20120326_029 7,LTDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,long-tailed duck,20120326_029
20120326_029 7,COME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,common merganser,20120326_029
20120326_029 7,RBME,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,red-breasted merganser,20120326_029
20120326_029 7,RUDU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,ruddy duck,20120326_029
20120326_029 7,SCAU,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,scaup,20120326_029
20120326_029 7,SUSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,surf scoter,20120326_029
20120326_029 7,WWSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,white-winged scoter,20120326_029
20120326_029 7,BLSC,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9 7,black scoter,20120326_029
20120326_031 1,HOGR,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,horned grebe,20120326_031
20120326_031 1,SUSC,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,surf scoter,20120326_031
20120326_031 1,COLO,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,common loon,20120326_031
20120326_031 1,BUFF,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,bufflehead,20120326_031
20120326_031 1,WEGR,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,western grebe,20120326_031
20120326_031 1,COMU,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,common murre,20120326_031
20120326_031 1,GWGU,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,gull,20120326_031
20120326_031 1,WWSC,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,white-winged scoter,20120326_031
20120326_031 1,DCCO,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,double-crested cormorant,20120326_031
20120326_031 1,MALL,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,mallard duck,20120326_031
20120326_031 1,BAGO,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,Barrow's goldeneye,20120326_031
20120326_031 1,COGO,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,common goldeneye,20120326_031
20120326_031 1,AMWI,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,American wigeon,20120326_031
20120326_031 1,EUWI,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,Eurasian wigeon,20120326_031
20120326_031 1,NOPI,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,northern pintail,20120326_031
20120326_031 1,RBME,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,red-breasted merganser,20120326_031
20120326_031 1,BLBR,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,goose,20120326_031
20120326_031 1,SCAU,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,scaup,20120326_031
20120326_031 1,MAMU,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,marbled murrelet,20120326_031
20120326_031 1,LTDU,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,long-tailed duck,20120326_031
20120326_031 1,RHAU,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,rhinoceros auklet,20120326_031
20120326_031 1,PIGU,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,pigeon guillemot,20120326_031
20120326_031 1,RTLO,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,red-throated loon,20120326_031
20120326_031 1,COME,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,common merganser,20120326_031
20120326_031 1,HADU,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,Harlequin duck,20120326_031
20120326_031 1,RNGR,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,red-necked grebe,20120326_031
20120326_031 1,PECO,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,pelagic cormorant,20120326_031
20120326_031 1,PALO,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,Pacific loon,20120326_031
20120326_031 1,RUDU,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,ruddy duck,20120326_031
20120326_031 1,ANMU,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,ancient murrelet,20120326_031
20120326_031 1,BLSC,0,0,0,0,4483,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1 1,black scoter,20120326_031
20120326_032 3,ANMU,0,0,0,0,4724,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 3,ancient murrelet,20120326_032
20120326_032 3,MAMU,0,0,0,0,4724,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 3,marbled murrelet,20120326_032
20120326_032 4,HOGR,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,horned grebe,20120326_032
20120326_032 4,SUSC,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,surf scoter,20120326_032
20120326_032 4,COLO,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,common loon,20120326_032
20120326_032 4,BUFF,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,bufflehead,20120326_032
20120326_032 4,WEGR,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,western grebe,20120326_032
20120326_032 4,COMU,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,common murre,20120326_032
20120326_032 4,GWGU,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,gull,20120326_032
20120326_032 4,WWSC,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,white-winged scoter,20120326_032
20120326_032 4,DCCO,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,double-crested cormorant,20120326_032
20120326_032 4,MALL,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,mallard duck,20120326_032
20120326_032 4,BAGO,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,Barrow's goldeneye,20120326_032
20120326_032 4,COGO,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,common goldeneye,20120326_032
20120326_032 4,AMWI,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,American wigeon,20120326_032
20120326_032 4,EUWI,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,Eurasian wigeon,20120326_032
20120326_032 4,NOPI,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,northern pintail,20120326_032
20120326_032 4,RBME,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,red-breasted merganser,20120326_032
20120326_032 4,BLBR,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,goose,20120326_032
20120326_032 4,SCAU,0,0,0,0,4811,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2 4,scaup,20120326_032
